Time,Symbol,Price,ATR,Buy Price,Take Profit,Stop Loss
2025-05-16 15:50:03,ETH/USDT,2534.0,13.831342274168833,2527.0843288629158,2547.831342274169,2520.168657725831
2025-05-16 15:50:07,NEO/USDT,6.58,0.04395580284712585,6.558022098576437,6.623955802847126,6.536044197152874
2025-05-16 15:50:08,NEO/USDT,6.58,0.09934221635628016,6.53032889182186,6.679342216356281,6.48065778364372
2025-05-16 15:50:14,ADA/USDT,0.7509,0.005032908848312589,0.7483835455758437,0.7559329088483125,0.7458670911516875
2025-05-16 15:50:16,XRP/USDT,2.3646,0.013269828368280973,2.3579650858158594,2.3778698283682806,2.351330171631719
2025-05-16 15:50:44,HOT/USDT,0.00114,9.008311304485351e-06,0.0011354958443477573,0.0011490083113044852,0.0011309916886955147
2025-05-16 15:50:45,HOT/USDT,0.00114,1.9427233392753063e-05,0.0011302863833036235,0.001159427233392753,0.0011205727666072469
2025-05-16 15:50:46,ZIL/USDT,0.01306,9.233450664435122e-05,0.013013832746677825,0.013152334506644351,0.01296766549335565
2025-05-16 15:50:48,ZRX/USDT,0.2724,0.0017517648166119045,0.27152411759169404,0.27415176481661185,0.2706482351833881
2025-05-16 15:50:51,FET/USDT,0.757,0.006596816664498933,0.7537015916677505,0.763596816664499,0.750403183335501
2025-05-16 15:50:57,IOST/USDT,0.003868,2.415523452979527e-05,0.003855922382735102,0.0038921552345297953,0.0038438447654702045
2025-05-16 15:50:58,IOST/USDT,0.003868,5.545702522285099e-05,0.0038402714873885745,0.003923457025222851,0.003812542974777149
2025-05-16 15:50:59,CELR/USDT,0.01033,8.345923340176836e-05,0.010288270383299117,0.010413459233401768,0.010246540766598233
2025-05-16 15:51:00,CELR/USDT,0.01033,0.0001808270687130792,0.010239586465643461,0.010510827068713079,0.010149172931286922
2025-05-16 16:02:37,ATOM/USDT,4.814,0.13083115492613867,4.748584422536931,4.944831154926138,4.683168845073862
2025-05-16 16:05:26,ATOM/USDT,4.818,0.13083115492613867,4.7525844225369305,4.948831154926138,4.687168845073861
2025-05-16 16:07:28,IOTA/USDT,0.2239,0.0017944401575295968,0.22300277992123518,0.2256944401575296,0.22210555984247038
2025-05-16 16:08:15,ATOM/USDT,4.82,0.13083115492613867,4.754584422536931,4.950831154926139,4.689168845073862
2025-05-16 16:08:37,WAN/USDT,0.1251,0.0007574784180583248,0.12472126079097083,0.1258574784180583,0.12434252158194166
2025-05-16 16:10:16,IOTA/USDT,0.2239,0.0018015876691529677,0.2229992061654235,0.22570158766915296,0.222098412330847
2025-05-16 16:10:23,TRX/USDT,0.272,0.000647885867969662,0.27167605706601516,0.2726478858679697,0.27135211413203036
2025-05-16 16:11:03,ATOM/USDT,4.822,0.13083115492613867,4.756584422536931,4.952831154926138,4.691168845073862
2025-05-16 16:11:04,TFUEL/USDT,0.03836,0.00019104324522869342,0.03826447837738565,0.03855104324522869,0.038168956754771305
2025-05-16 16:11:12,DUSK/USDT,0.0876,0.0007191700285770878,0.08724041498571146,0.08831917002857709,0.08688082997142291
2025-05-16 16:11:25,WAN/USDT,0.1251,0.0007574784180583248,0.12472126079097083,0.1258574784180583,0.12434252158194166
2025-05-16 16:11:41,HBAR/USDT,0.19574,0.0012653402794633366,0.19510732986026832,0.19700534027946334,0.19447465972053665
2025-05-16 16:12:54,QTUM/USDT,2.37,0.013198915396980343,2.36340054230151,2.3831989153969806,2.3568010846030196
2025-05-16 16:13:04,IOTA/USDT,0.2238,0.0018015876691529677,0.22289920616542352,0.22560158766915298,0.22199841233084702
2025-05-16 16:13:11,TRX/USDT,0.2722,0.000647885867969662,0.27187605706601514,0.27284788586796965,0.27155211413203034
2025-05-16 16:13:30,ZRX/USDT,0.2755,0.0017894207898177022,0.2746052896050912,0.2772894207898177,0.2737105792101823
2025-05-16 16:13:46,THETA/USDT,0.885,0.007126702417301782,0.8814366487913491,0.8921267024173017,0.8778732975826983
2025-05-16 16:13:51,ATOM/USDT,4.822,0.13083115492613867,4.756584422536931,4.952831154926138,4.691168845073862
2025-05-16 16:13:52,TFUEL/USDT,0.03831,0.00019104324522869342,0.03821447837738565,0.03850104324522869,0.0381189567547713
2025-05-16 16:14:01,DUSK/USDT,0.0879,0.0007263175402004598,0.08753684122989977,0.08862631754020046,0.08717368245979955
2025-05-16 16:14:14,WAN/USDT,0.125,0.0007574784180583248,0.12462126079097084,0.12575747841805832,0.12424252158194167
2025-05-16 16:16:06,VET/USDT,0.02864,0.00021199571662977013,0.028534002141685114,0.028851995716629768,0.02842800428337023
2025-05-16 16:16:40,ATOM/USDT,4.82,0.13083115492613867,4.754584422536931,4.950831154926139,4.689168845073862
2025-05-16 16:18:54,VET/USDT,0.02862,0.00021699897476613032,0.028511500512616934,0.02883699897476613,0.028403001025233868
2025-05-16 16:19:28,ATOM/USDT,4.814,0.13083115492613867,4.748584422536931,4.944831154926138,4.683168845073862
2025-05-16 16:21:42,VET/USDT,0.02859,0.0002184284770908046,0.0284807857614546,0.028808428477090805,0.028371571522909197
2025-05-16 16:22:16,ATOM/USDT,4.817,0.13083115492613867,4.751584422536931,4.9478311549261385,4.686168845073862
2025-05-16 16:24:31,VET/USDT,0.02862,0.0002184284770908046,0.028510785761454598,0.028838428477090804,0.028401571522909196
2025-05-16 16:25:05,ATOM/USDT,4.823,0.13083115492613867,4.757584422536931,4.953831154926139,4.692168845073862
2025-05-16 16:27:19,VET/USDT,0.02872,0.0002184284770908046,0.028610785761454597,0.028938428477090803,0.028501571522909195
2025-05-16 16:27:53,ATOM/USDT,4.833,0.13083115492613867,4.767584422536931,4.9638311549261385,4.702168845073862
2025-05-16 16:30:42,ATOM/USDT,4.834,0.13083115492613867,4.7685844225369305,4.964831154926138,4.703168845073861
2025-05-16 16:33:30,ATOM/USDT,4.827,0.13083115492613867,4.761584422536931,4.957831154926138,4.696168845073862
2025-05-16 16:36:19,ATOM/USDT,4.83,0.13083115492613867,4.764584422536931,4.960831154926138,4.699168845073862
2025-05-16 16:36:47,CHZ/USDT,0.04443,0.000253360286336017,0.04430331985683199,0.044683360286336016,0.04417663971366398
2025-05-16 16:39:06,ATOM/USDT,4.834,0.13083115492613867,4.7685844225369305,4.964831154926138,4.703168845073861
2025-05-16 16:39:36,CHZ/USDT,0.04445,0.000253360286336017,0.044323319856831994,0.04470336028633602,0.044196639713663985
2025-05-16 16:41:55,ATOM/USDT,4.829,0.13083115492613867,4.763584422536931,4.959831154926138,4.6981688450738615
2025-05-16 16:42:24,CHZ/USDT,0.04439,0.000253360286336017,0.04426331985683199,0.04464336028633602,0.04413663971366398
2025-05-16 16:44:43,ATOM/USDT,4.824,0.13083115492613867,4.758584422536931,4.954831154926138,4.693168845073862
2025-05-16 16:47:32,ATOM/USDT,4.819,0.13083115492613867,4.753584422536931,4.949831154926138,4.688168845073862
2025-05-16 16:49:00,ATOM/USDT,4.811,0.13083115492613867,4.745584422536931,4.941831154926138,4.680168845073862
2025-05-16 16:51:49,ATOM/USDT,4.806,0.13083115492613867,4.740584422536931,4.936831154926138,4.675168845073862
2025-05-16 16:53:31,ETH/USDT,2537.02,13.308607765289597,2530.365696117355,2550.3286077652897,2523.7113922347103
2025-05-16 16:54:37,ATOM/USDT,4.813,0.13083115492613867,4.747584422536931,4.943831154926138,4.682168845073861
2025-05-16 17:11:56,ETH/USDT,2523.79,14.110223868813128,2516.7348880655936,2537.900223868813,2509.679776131187
2025-05-16 17:12:03,LTC/USDT,99.85,0.562885278441845,99.56855736077907,100.41288527844183,99.28711472155815
2025-05-16 17:12:05,QTUM/USDT,2.361,0.012491253166355647,2.3547543734168226,2.373491253166356,2.3485087468336445
2025-05-16 17:12:07,ADA/USDT,0.7585,0.004771200324653049,0.7561143998376735,0.763271200324653,0.7537287996753469
2025-05-16 17:12:09,XRP/USDT,2.3755,0.01315319261002051,2.36892340369499,2.3886531926100205,2.36234680738998
2025-05-16 17:12:11,EOS/USDT,0.8365,0.006974963952998316,0.8330125180235008,0.8434749639529984,0.8295250360470017
2025-05-16 17:12:20,ONT/USDT,0.154,0.0008363237895054873,0.15358183810524725,0.1548363237895055,0.1531636762104945
2025-05-16 17:12:24,ETC/USDT,18.71,0.10028921551964703,18.65985539224018,18.81028921551965,18.609710784480352
2025-05-16 17:12:27,ICX/USDT,0.1083,0.0005791814354657867,0.1080104092822671,0.10887918143546578,0.10772081856453421
2025-05-16 17:12:29,VET/USDT,0.02856,0.00020633060821443033,0.028456834695892785,0.02876633060821443,0.028353669391785567
2025-05-16 17:12:33,LINK/USDT,15.73,0.09846509528397761,15.680767452358012,15.828465095283978,15.631534904716023
2025-05-16 17:12:35,ONG/USDT,0.2143,0.0011046850896818381,0.21374765745515908,0.21540468508968183,0.21319531491031815
2025-05-16 17:12:38,HOT/USDT,0.001159,8.506706640787336e-06,0.0011547466466796065,0.0011675067066407873,0.0011504932933592128
2025-05-16 17:12:40,ZIL/USDT,0.01318,8.707027302614994e-05,0.013136464863486927,0.013267070273026151,0.01309292972697385
2025-05-16 17:12:42,ZRX/USDT,0.2746,0.0016351907739107453,0.27378240461304465,0.27623519077391073,0.2729648092260893
2025-05-16 17:12:44,FET/USDT,0.765,0.0062982226344877375,0.7618508886827562,0.7712982226344878,0.7587017773655123
2025-05-16 17:12:46,BAT/USDT,0.1508,0.0007997303816423489,0.15040013480917883,0.15159973038164234,0.15000026961835763
2025-05-16 17:12:51,IOST/USDT,0.003903,2.2325525184999172e-05,0.0038918372374075003,0.003925325525184999,0.0038806744748150004
2025-05-16 17:12:55,DASH/USDT,23.43,0.1171180893160786,23.37144095534196,23.54711808931608,23.31288191068392
2025-05-16 17:12:57,THETA/USDT,0.883,0.006590275794777345,0.8797048621026113,0.8895902757947773,0.8764097242052227
2025-05-16 17:13:06,ONE/USDT,0.01428,0.00011384293032943558,0.014223078534835282,0.014393842930329435,0.014166157069670563
2025-05-16 17:13:08,ALGO/USDT,0.2232,0.001555035424447058,0.22242248228777647,0.22475503542444708,0.22164496457555294
2025-05-16 17:13:10,DOGE/USDT,0.22206,0.0016646523096796855,0.22122767384516018,0.2237246523096797,0.22039534769032032
2025-05-16 17:13:15,ANKR/USDT,0.01914,0.00010620979540163548,0.019086895102299183,0.019246209795401637,0.019033790204598364
2025-05-16 17:13:17,WIN/USDT,6.021e-05,2.1693401492672332e-07,6.010153299253664e-05,6.042693401492672e-05,5.999306598507328e-05
2025-05-16 17:13:17,WIN/USDT,6.021e-05,4.914025514190741e-07,5.9964298724290466e-05,6.070140255141907e-05,5.971859744858093e-05
2025-05-16 17:13:19,COS/USDT,0.003763,2.1452941719558173e-05,0.0037522735291402208,0.003784452941719558,0.0037415470582804417
2025-05-16 17:13:21,MTL/USDT,0.837,0.004086165654633299,0.8349569171726833,0.8410861656546332,0.8329138343453667
2025-05-16 17:13:23,DENT/USDT,0.000847,6.276749643298755e-06,0.0008438616251783506,0.0008532767496432988,0.0008407232503567012
2025-05-16 17:13:24,DENT/USDT,0.000847,1.3356356898592462e-05,0.0008403218215507038,0.0008603563568985924,0.0008336436431014075
2025-05-16 17:13:25,WAN/USDT,0.1249,0.0007440903651421178,0.12452795481742894,0.12564409036514212,0.12415590963485788
2025-05-16 17:13:28,FUN/USDT,0.005554,3.884943815119015e-05,0.005534575280924405,0.00559284943815119,0.00551515056184881
2025-05-16 17:13:30,CVC/USDT,0.1308,0.0014147803615148034,0.1300926098192426,0.1322147803615148,0.1293852196384852
2025-05-16 17:13:32,CHZ/USDT,0.04433,0.00025492340107443603,0.04420253829946278,0.044584923401074436,0.04407507659892557
2025-05-16 17:13:34,BAND/USDT,0.804,0.006307466266664702,0.8008462668666677,0.8103074662666647,0.7976925337333354
2025-05-16 17:13:36,XTZ/USDT,0.6365,0.0038208914093064024,0.6345895542953468,0.6403208914093064,0.6326791085906935
2025-05-16 17:13:38,RVN/USDT,0.01264,7.74023371241912e-05,0.012601298831437905,0.01271740233712419,0.01256259766287581
2025-05-16 17:15:24,ONG/USDT,0.2136,0.0025372962660545934,0.21233135186697272,0.2161372962660546,0.21106270373394542
2025-05-16 17:19:16,HBAR/USDT,0.19453,0.001177767978101096,0.19394111601094946,0.1957077679781011,0.1933522320218989
2025-05-16 17:58:39,BTC/USDT,103399.67,481.26761428077583,103159.03619285961,103880.93761428077,102918.40238571922
2025-05-16 17:58:41,ETH/USDT,2500.96,32.00380694208523,2484.9580965289574,2532.9638069420853,2468.956193057915
2025-05-16 17:58:43,BNB/USDT,642.85,3.907961997904375,640.8960190010479,646.7579619979044,638.9420380020956
2025-05-16 17:58:46,NEO/USDT,6.52,0.10177813911657166,6.469110930441714,6.6217781391165715,6.418221860883428
2025-05-16 17:58:48,LTC/USDT,99.11,1.1540550605842121,98.5329724697079,100.26405506058421,97.95594493941579
2025-05-16 17:58:50,QTUM/USDT,2.338,0.031375296735275914,2.322312351632362,2.369375296735276,2.306624703264724
2025-05-16 17:58:52,ADA/USDT,0.7521,0.011116695850552867,0.7465416520747236,0.7632166958505529,0.7409833041494471
2025-05-16 17:58:54,XRP/USDT,2.3592,0.02911747722391112,2.3446412613880443,2.3883174772239113,2.3300825227760886
2025-05-16 17:59:00,IOTA/USDT,0.2196,0.0018467120751194269,0.21867664396244027,0.22144671207511943,0.21775328792488055
2025-05-16 17:59:01,IOTA/USDT,0.2196,0.003922656097517928,0.21763867195124104,0.22352265609751792,0.21567734390248205
2025-05-16 17:59:02,XLM/USDT,0.2905,0.0019153821249764827,0.28954230893751176,0.2924153821249765,0.2885846178750235
2025-05-16 17:59:03,XLM/USDT,0.2905,0.003899568990912554,0.2885502155045437,0.2943995689909125,0.28660043100908744
2025-05-16 17:59:05,ONT/USDT,0.1525,0.0020036412802501903,0.1514981793598749,0.15450364128025018,0.1504963587197498
2025-05-16 17:59:07,TRX/USDT,0.2704,0.0016426715631142593,0.26957866421844284,0.27204267156311424,0.2687573284368857
2025-05-16 17:59:09,ETC/USDT,18.51,0.24671895563637436,18.386640522181814,18.756718955636376,18.263281044363627
2025-05-16 17:59:11,ICX/USDT,0.1067,0.001593650944266386,0.10590317452786681,0.10829365094426639,0.10510634905573361
2025-05-16 17:59:14,VET/USDT,0.02824,0.00045083728496539914,0.0280145813575173,0.0286908372849654,0.027789162715034604
2025-05-16 17:59:18,LINK/USDT,15.57,0.2299976093252012,15.455001195337399,15.799997609325201,15.3400023906748
2025-05-16 17:59:22,HOT/USDT,0.001138,2.0113055022183877e-05,0.001127943472488908,0.0011581130550221838,0.001117886944977816
2025-05-16 17:59:24,ZIL/USDT,0.01303,0.00019855090462720778,0.012930724547686396,0.013228550904627207,0.012831449095372793
2025-05-16 17:59:27,ZRX/USDT,0.2696,0.004170850195307022,0.2675145749023465,0.273770850195307,0.265429149804693
2025-05-16 18:02:56,MTL/USDT,0.823,0.02226891442532772,0.8118655427873361,0.8452689144253277,0.8007310855746722
2025-05-16 18:08:13,TFUEL/USDT,0.03782,0.00021410558814181614,0.03771294720592909,0.03803410558814182,0.03760589441185818
2025-05-16 18:10:47,ZEC/USDT,40.15,0.20111678636636435,40.04944160681681,40.35111678636636,39.948883213633636
2025-05-16 18:16:41,ZEC/USDT,40.19,0.493125535220609,39.94343723238969,40.683125535220604,39.69687446477939
2025-05-16 18:17:26,BAND/USDT,0.781,0.013611112910534143,0.774194443544733,0.7946111129105342,0.7673888870894658
2025-05-19 10:08:07,ETH/USDT,2536.65,18.673005183597574,2527.3134974082013,2555.3230051835976,2517.9769948164026
2025-05-19 10:08:11,NEO/USDT,6.54,0.050752908863452156,6.514623545568274,6.590752908863452,6.489247091136548
2025-05-19 10:08:13,LTC/USDT,99.09,0.6429187420344357,98.76854062898279,99.73291874203444,98.44708125796556
2025-05-19 10:08:22,EOS/USDT,0.7827,0.005167353303748264,0.7801163233481259,0.7878673533037482,0.7775326466962517
2025-05-19 10:08:31,ONT/USDT,0.1521,0.0010548046150028632,0.1515725976924986,0.1531548046150029,0.15104519538499714
2025-05-19 10:08:37,ICX/USDT,0.107,0.0008629111265968632,0.10656854443670156,0.10786291112659686,0.10613708887340313
2025-05-19 10:08:38,ICX/USDT,0.107,0.0017230516322627035,0.10613847418386865,0.1087230516322627,0.1052769483677373
2025-05-19 10:08:39,ICX/USDT,0.107,0.003694277476381132,0.10515286126180944,0.11069427747638114,0.10330572252361886
2025-05-19 10:08:50,ZIL/USDT,0.01288,9.417677155034174e-05,0.01283291161422483,0.012974176771550343,0.012785823228449658
2025-05-19 10:08:52,ZRX/USDT,0.2733,0.002039099359415451,0.27228045032029224,0.2753390993594154,0.27126090064058456
2025-05-19 10:08:55,FET/USDT,0.751,0.0073955837736166125,0.7473022081131917,0.7583955837736166,0.7436044162263834
2025-05-19 10:08:57,BAT/USDT,0.1496,0.0010762545423572704,0.14906187272882138,0.15067625454235728,0.14852374545764274
2025-05-19 10:08:59,ZEC/USDT,40.87,0.250555973919954,40.74472201304002,41.12055597391995,40.619444026080046
2025-05-19 10:09:03,CELR/USDT,0.00994,8.883346863329655e-05,0.009895583265683352,0.010028833468633296,0.009851166531366702
2025-05-19 10:09:08,THETA/USDT,0.919,0.009072715680946933,0.9144636421595266,0.928072715680947,0.9099272843190531
2025-05-19 10:09:12,ATOM/USDT,4.855,0.03442746265489649,4.837786268672552,4.889427462654897,4.820572537345104
2025-05-19 10:09:19,ALGO/USDT,0.2239,0.0018960518419931028,0.22295197407900344,0.22579605184199308,0.2220039481580069
2025-05-19 10:09:21,DOGE/USDT,0.2261,0.0019783136449834453,0.22511084317750826,0.22807831364498343,0.22412168635501656
2025-05-19 10:09:25,ANKR/USDT,0.01874,0.00011781128026217686,0.01868109435986891,0.018857811280262177,0.018622188719737823
2025-05-19 10:09:28,WIN/USDT,5.829e-05,2.79485101111518e-07,5.815025744944424e-05,5.856948510111152e-05,5.801051489888848e-05
2025-05-19 10:09:34,MTL/USDT,0.817,0.00451390035824615,0.8147430498208769,0.8215139003582461,0.8124860996417538
2025-05-19 10:09:39,WAN/USDT,0.1246,0.0009004145268280081,0.124149792736586,0.125500414526828,0.12369958547317199
2025-05-19 10:09:42,FUN/USDT,0.005037,0.00023408405054195633,0.004919957974729021,0.005271084050541957,0.004802915949458043
2025-05-19 10:09:45,CVC/USDT,0.1282,0.006242197154285221,0.1250789014228574,0.13444219715428524,0.12195780284571478
2025-05-19 10:09:46,CHZ/USDT,0.04421,0.0003290123924371697,0.044045493803781414,0.04453901239243717,0.04388098760756283
2025-05-19 10:09:48,BAND/USDT,0.783,0.006292832360641326,0.7798535838196794,0.7892928323606414,0.7767071676393587
2025-05-19 10:09:50,XTZ/USDT,0.6211,0.003999117950674194,0.6191004410246629,0.6250991179506742,0.6171008820493258
2025-05-19 10:09:55,HBAR/USDT,0.19347,0.0014462915151665708,0.19274685424241672,0.19491629151516657,0.19202370848483344
2025-05-19 10:11:04,NEO/USDT,6.55,0.11328309608462948,6.493358451957685,6.663283096084629,6.436716903915371
2025-05-19 10:11:08,QTUM/USDT,2.273,0.01475512209575873,2.265622438952121,2.287755122095759,2.258244877904241
2025-05-19 10:11:10,ADA/USDT,0.743,0.005488808465380066,0.7402555957673099,0.74848880846538,0.73751119153462
2025-05-19 10:11:12,XRP/USDT,2.3708,0.01444482374913402,2.363577588125433,2.385244823749134,2.356355176250866
2025-05-19 10:11:19,IOTA/USDT,0.2237,0.0018222244021136463,0.22278888779894318,0.22552222440211367,0.22187777559788635
2025-05-19 10:11:27,ETC/USDT,18.48,0.12690783370724482,18.41654608314638,18.606907833707247,18.353092166292754
2025-05-19 10:11:32,VET/USDT,0.02817,0.0002277253499498419,0.028056137325025078,0.028397725349949842,0.02794227465005016
2025-05-19 10:11:36,LINK/USDT,15.69,0.11947872507292363,15.630260637463538,15.809478725072923,15.570521274927076
2025-05-19 10:11:38,ONG/USDT,0.2123,0.0012196664260479492,0.21169016678697603,0.21351966642604794,0.21108033357395203
2025-05-19 10:11:40,HOT/USDT,0.001137,1.0756183707334272e-05,0.0011316219081463328,0.0011477561837073343,0.0011262438162926657
2025-05-19 10:11:48,FET/USDT,0.747,0.015201781549537814,0.7393991092252311,0.7622017815495378,0.7317982184504622
2025-05-19 10:11:58,DASH/USDT,23.48,0.12841367221223998,23.41579316389388,23.60841367221224,23.35158632778776
2025-05-19 10:12:03,ENJ/USDT,0.0896,0.0008469736997880419,0.08917651315010598,0.09044697369978805,0.08875302630021195
2025-05-19 10:12:07,TFUEL/USDT,0.03701,0.0002222447800513719,0.03689887760997432,0.037232244780051375,0.03678775521994863
2025-05-19 10:12:16,DUSK/USDT,0.088,0.0006955042939067792,0.08765224785304661,0.08869550429390677,0.08730449570609322
2025-05-19 10:12:22,COS/USDT,0.003718,2.2375829735406523e-05,0.0037068120851322965,0.0037403758297354065,0.0036956241702645934
2025-05-19 10:12:25,MTL/USDT,0.814,0.009671481585179319,0.8091642592074103,0.8236714815851792,0.8043285184148207
2025-05-19 10:12:27,DENT/USDT,0.000826,7.718783554987933e-06,0.0008221406082225061,0.0008337187835549879,0.0008182812164450121
2025-05-19 10:12:42,RVN/USDT,0.01238,9.731776563095306e-05,0.012331341117184523,0.012477317765630953,0.012282682234369048
2025-05-19 10:13:46,BTC/USDT,105090.91,391.3960755092536,104895.21196224538,105482.30607550926,104699.51392449075
2025-05-19 10:13:49,ETH/USDT,2518.97,40.562090000152104,2498.6889549999237,2559.532090000152,2478.4079099998476
2025-05-19 10:17:02,ONT/USDT,0.1524,0.00233169754714694,0.15123415122642653,0.15473169754714694,0.15006830245285308
2025-05-19 10:17:35,CELR/USDT,0.00993,0.00019868933853499037,0.009830655330732505,0.01012868933853499,0.00973131066146501
2025-05-19 10:17:36,CELR/USDT,0.00993,0.0004315511798229446,0.009714224410088528,0.010361551179822945,0.009498448820177054
2025-05-19 10:20:47,WIN/USDT,5.805e-05,5.433823700160582e-07,5.777830881499197e-05,5.859338237001606e-05,5.750661762998394e-05
2025-05-19 10:20:58,FUN/USDT,0.005003,0.00011209911357123866,0.00494695044321438,0.005115099113571238,0.004890900886428761
2025-05-19 10:25:30,ONT/USDT,0.1528,0.0046421896747591285,0.1504789051626204,0.15744218967475912,0.14815781032524086
